id,StreetNameShort,StreetName,StreetNoMin,StreetNoMax,EvenOdd,BeatNo,TeamNo,Postcode,Suburb,
12054,WOODVILLE RD,WOODVILLE ROAD,750,766,2,6222,6,2165,FAIRFIELD EAST,even
12055,SEVILLE ST,SEVILLE STREET,2,50,2,6222,6,2165,FAIRFIELD EAST,even
12056,SEVILLE ST,SEVILLE STREET,64,102,2,6222,6,2165,FAIRFIELD EAST,even
12057,SEVILLE ST,SEVILLE STREET,101,103,1,6222,6,2165,FAIRFIELD EAST,odd
12058,SEVILLE ST,SEVILLE STREET,71,99,1,6222,6,2165,FAIRFIELD EAST,odd
12059,SEVILLE ST,SEVILLE STREET,1,23,1,6222,6,2165,FAIRFIELD EAST,odd
12060,WOODVILLE RD,WOODVILLE ROAD,726,746,2,6222,6,2165,FAIRFIELD EAST,even
12061,LISBON ST,LISBON STREET,2,26,2,6222,6,2165,FAIRFIELD EAST,even
12062,LISBON ST,LISBON STREET,34,42,2,6222,6,2165,FAIRFIELD EAST,even
12063,LISBON ST,LISBON STREET,122,136,2,6222,6,2165,FAIRFIELD EAST,even
12064,LISBON ST,LISBON STREET,59,137,1,6222,6,2165,FAIRFIELD EAST,odd
12065,MANDARIN ST,MANDARIN STREET,1,1,1,6222,6,2165,FAIRFIELD EAST,odd
12066,LISBON ST,LISBON STREET,1,37,1,6222,6,2165,FAIRFIELD EAST,odd
12067,WOODVILLE RD,WOODVILLE ROAD,714,724,2,6222,6,2165,FAIRFIELD EAST,even
12068,WOODVILLE RD,WOODVILLE ROAD,708,712,2,6222,6,2165,FAIRFIELD EAST,even
12069,FAIRFIELD ST,FAIRFIELD STREET,12,28,2,6222,6,2165,FAIRFIELD EAST,even
12070,FAIRFIELD ST,FAIRFIELD STREET,30,46,2,6222,6,2165,FAIRFIELD EAST,even
12071,FAIRFIELD ST,FAIRFIELD STREET,48,60,2,6222,6,2165,FAIRFIELD EAST,even
12072,FAIRFIELD ST,FAIRFIELD STREET,84,150,2,6222,6,2165,FAIRFIELD EAST,even
12073,FAIRFIELD ST,FAIRFIELD STREET,152,202,2,6222,6,2165,FAIRFIELD EAST,even
12074,FAIRFIELD ST,FAIRFIELD STREET,204,228,2,6222,6,2165,FAIRFIELD EAST,even
12075,FAIRFIELD ST,FAIRFIELD STREET,230,252,2,6222,6,2165,FAIRFIELD EAST,even
12076,THE HORSLEY DR,THE HORSLEY DRIVE,229,251,1,6222,6,2165,FAIRFIELD EAST,odd
12077,COCKBURN CRES,COCKBURN CRESCENT,4,40,2,6222,6,2165,FAIRFIELD,even
12078,COCKBURN CRES,COCKBURN CRESCENT,39,43,1,6222,6,2165,FAIRFIELD,odd
12079,DUNROSSIL AVE,DUNROSSIL AVENUE,2,10,2,6222,6,2165,FAIRFIELD,even
12080,DUNROSSIL AVE,DUNROSSIL AVENUE,1,7,1,6222,6,2165,FAIRFIELD,odd
12081,COCKBURN CRES,COCKBURN CRESCENT,21,35,1,6222,6,2165,FAIRFIELD,odd
12082,BANKSIA CRES,BANKSIA CRESCENT,4,10,2,6222,6,2165,FAIRFIELD,even
12083,BANKSIA CRES,BANKSIA CRESCENT,1,11,1,6222,6,2165,FAIRFIELD,odd
12084,COCKBURN CRES,COCKBURN CRESCENT,1,19,1,6222,6,2165,FAIRFIELD,odd
12085,THE HORSLEY DR,THE HORSLEY DRIVE,225,225,1,6222,6,2165,FAIRFIELD EAST,odd
12086,THE HORSLEY DR,THE HORSLEY DRIVE,197,223,1,6222,6,2165,FAIRFIELD EAST,odd
12087,THE HORSLEY DR,THE HORSLEY DRIVE,145,191,1,6222,6,2165,FAIRFIELD EAST,odd
12088,THE HORSLEY DR,THE HORSLEY DRIVE,123,143,1,6222,6,2165,FAIRFIELD EAST,odd
12089,RIVER AVE,RIVER AVENUE,135,191,1,6222,6,2165,FAIRFIELD EAST,odd
12090,RIVER AVE,RIVER AVENUE,119,133,1,6222,6,2165,FAIRFIELD EAST,odd
12091,RIVER AVE,RIVER AVENUE,105,117,1,6222,6,2163,VILLAWOOD,odd
12092,RIVER AVE,RIVER AVENUE,146,164,2,6222,6,2163,VILLAWOOD,even
12093,SACKVILLE ST,SACKVILLE STREET,67,83,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12094,NELSON ST,NELSON STREET,77,145,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12095,LINDA ST,LINDA STREET,1,15,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12096,ELIZA ST,ELIZA STREET,50,50,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12097,ELIZA ST,ELIZA STREET,51,53,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12098,LINDA ST,LINDA STREET,17,33,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12099,LINDA ST,LINDA STREET,36,36,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12100,LINDA ST,LINDA STREET,2,36,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12101,DAWSON ST,DAWSON STREET,1,15,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12102,ELIZA ST,ELIZA STREET,41,47,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12103,DAWSON ST,DAWSON STREET,17,29,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12104,DAWSON ST,DAWSON STREET,31,33,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12105,DAWSON ST,DAWSON STREET,2,40,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12106,STELLA ST,STELLA STREET,1,25,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12107,STELLA ST,STELLA STREET,2,36,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12108,THROSBY ST,THROSBY STREET,1,29,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12109,THROSBY ST,THROSBY STREET,2,38,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12110,EVANS ST,EVANS STREET,2,20,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12111,ELIZA ST,ELIZA STREET,17,17,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12112,EVANS ST,EVANS STREET,24,40,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12113,EVANS ST,EVANS STREET,17,31,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12114,EVANS ST,EVANS STREET,1,15,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12115,LIGAR ST,LIGAR STREET,1,15,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12116,ELIZA ST,ELIZA STREET,10,14,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12117,ELIZA ST,ELIZA STREET,11,11,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12118,LIGAR ST,LIGAR STREET,17,33,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12119,LIGAR ST,LIGAR STREET,24,32,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12120,LIGAR ST,LIGAR STREET,16,22,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12121,ELIZA ST,ELIZA STREET,1,3,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12122,ELIZA ST,ELIZA STREET,2,6,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12123,LIGAR ST,LIGAR STREET,2,14,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12124,NELSON ST,NELSON STREET,94,136,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12125,HALE PL,HALE PLACE,2,6,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12126,HALE PL,HALE PLACE,1,5,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12127,NELSON ST,NELSON STREET,66,92,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12128,SACKVILLE ST,SACKVILLE STREET,57,65,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12129,CAMDEN ST,CAMDEN STREET,31,141,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12130,CAMDEN ST,CAMDEN STREET,86,130,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12131,CAMDEN ST,CAMDEN STREET,80,84,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12132,CAMDEN ST,CAMDEN STREET,40,78,2,6231,6,2165,FAIRFIELD HEIGHTS,even
12133,SACKVILLE ST,SACKVILLE STREET,47,55,1,6231,6,2165,FAIRFIELD HEIGHTS,odd
12134,STATION ST,STATION STREET,63,117,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12135,STATION ST,STATION STREET,127,129,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12136,STATION ST,STATION STREET,131,131,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12137,STATION ST,STATION STREET,133,135,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12138,STATION ST,STATION STREET,137,181,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12139,STATION ST,STATION STREET,118,132,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12140,STATION ST,STATION STREET,114,116,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12141,STATION ST,STATION STREET,86,114,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12142,STATION ST,STATION STREET,70,86,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12143,STATION ST,STATION STREET,48,68,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12144,SACKVILLE ST,SACKVILLE STREET,27,37,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12145,SACKVILLE ST,SACKVILLE STREET,15,25,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12146,SACKVILLE ST,SACKVILLE STREET,1,13,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12147,POLDING ST,POLDING STREET,19,49,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12148,POLDING ST,POLDING STREET,61,71,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12149,MARLBOROUGH ST,MARLBOROUGH STREET,16,18,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12150,SMART ST,SMART STREET,152,168,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12151,GRANVILLE ST,GRANVILLE STREET,21,27,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12152,GRANVILLE ST,GRANVILLE STREET,20,30,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12153,SMART ST,SMART STREET,116,144,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12154,SMART ST,SMART STREET,129,153,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12155,GRANVILLE ST,GRANVILLE STREET,8,18,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12156,GRANVILLE ST,GRANVILLE STREET,13,21,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12157,SMART ST,SMART STREET,153,171,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12158,WARE ST,WARE STREET,232,250,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12159,WARE ST,WARE STREET,208,232,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12160,WARE ST,WARE STREET,205,225,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12161,GRANVILLE ST,GRANVILLE STREET,2,6,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12162,GRANVILLE ST,GRANVILLE STREET,1,11,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12163,WARE ST,WARE STREET,227,243,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12164,MARLBOROUGH ST,MARLBOROUGH STREET,2,4,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12165,MARLBOROUGH ST,MARLBOROUGH STREET,1,3,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12166,WRAY ST,WRAY STREET,1,16,0,6232,6,2165,FAIRFIELD HEIGHTS,both
12167,MARLBOROUGH ST,MARLBOROUGH STREET,5,13,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12168,STANBROOK ST,STANBROOK STREET,3,45,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12169,STANBROOK ST,STANBROOK STREET,45,51,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12170,BROOK LANE,BROOK,10,14,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12171,STANBROOK ST,STANBROOK STREET,42,54,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12172,STANBROOK ST,STANBROOK STREET,38,40,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12173,STANBROOK ST,STANBROOK STREET,2,36,2,6232,6,2165,FAIRFIELD HEIGHTS,even
12174,MARLBOROUGH ST,MARLBOROUGH STREET,15,21,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12175,POLDING ST,POLDING STREET,75,121,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12176,POLDING ST,POLDING STREET,123,123,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12177,POLDING ST,POLDING STREET,125,137,1,6232,6,2165,FAIRFIELD HEIGHTS,odd
12178,THE BOULEVARDE,THE BOULEVARDE,51,51,1,6241,6,2165,FAIRFIELD WEST,odd
12179,KALORA AVE,KALORA AVENUE,2,58,2,6241,6,2165,FAIRFIELD WEST,even
12180,KALORA AVE,KALORA AVENUE,3,57,1,6241,6,2165,FAIRFIELD WEST,odd
12181,THE BOULEVARDE,THE BOULEVARDE,55,61,1,6241,6,2165,FAIRFIELD WEST,odd
12182,MARGARET ST,MARGARET STREET,26,84,2,6241,6,2165,FAIRFIELD WEST,even
12183,MARGARET ST,MARGARET STREET,23,75,1,6241,6,2165,FAIRFIELD WEST,odd
12184,THE BOULEVARDE,THE BOULEVARDE,63,69,1,6241,6,2165,FAIRFIELD WEST,odd
12185,MADELINE ST,MADELINE STREET,33,85,1,6241,6,2165,FAIRFIELD WEST,odd
12186,MADELINE ST,MADELINE STREET,28,84,2,6241,6,2165,FAIRFIELD WEST,even
12187,THE BOULEVARDE,THE BOULEVARDE,71,79,1,6241,6,2165,FAIRFIELD WEST,odd
12188,ROSINA ST,ROSINA STREET,25,75,1,6241,6,2165,FAIRFIELD WEST,odd
12189,ROSINA ST,ROSINA STREET,30,82,2,6241,6,2165,FAIRFIELD WEST,even
12190,THE BOULEVARDE,THE BOULEVARDE,81,85,1,6241,6,2165,FAIRFIELD WEST,odd
12191,LOMBARD ST,LOMBARD STREET,33,85,1,6241,6,2165,FAIRFIELD WEST,odd
12192,LOMBARD ST,LOMBARD STREET,40,96,2,6241,6,2165,FAIRFIELD WEST,even
12193,HAMILTON RD,HAMILTON ROAD,211,271,1,6241,6,2165,FAIRFIELD WEST,odd
12194,MAUD ST,MAUD STREET,144,144,2,6241,6,2165,FAIRFIELD WEST,even
12195,MAUD ST,MAUD STREET,154,174,2,6241,6,2165,FAIRFIELD WEST,even
12196,BARAGOOLA ST,BARAGOOLA STREET,2,26,2,6241,6,2165,FAIRFIELD WEST,even
12197,BARAGOOLA ST,BARAGOOLA STREET,11,39,1,6241,6,2165,FAIRFIELD WEST,odd
12198,BARARA PL,BARARA PLACE,2,6,2,6241,6,2165,FAIRFIELD WEST,even
12199,BARARA PL,BARARA PLACE,1,7,1,6241,6,2165,FAIRFIELD WEST,odd
12200,BARAGOOLA ST,BARAGOOLA STREET,7,9,1,6241,6,2165,FAIRFIELD WEST,odd
12201,KAMBALA CRES,KAMBALA CRESCENT,2,40,2,6241,6,2165,FAIRFIELD WEST,even
12202,KAMBALA CRES,KAMBALA CRESCENT,1,43,1,6241,6,2165,FAIRFIELD WEST,odd
12203,BARAGOOLA ST,BARAGOOLA STREET,1,3,1,6241,6,2165,FAIRFIELD WEST,odd
12204,MAUD ST,MAUD STREET,163,179,1,6241,6,2165,FAIRFIELD WEST,odd
12205,THORNEY RD,THORNEY ROAD,2,56,2,6241,6,2165,FAIRFIELD WEST,even
12206,MAUD ST,MAUD STREET,155,161,1,6241,6,2165,FAIRFIELD WEST,odd
12207,MAUD ST,MAUD STREET,125,153,1,6241,6,2165,FAIRFIELD WEST,odd
12208,HAMILTON RD,HAMILTON ROAD,230,234,2,6242,6,2165,FAIRFIELD HEIGHTS,even
12209,HAMILTON RD,HAMILTON ROAD,224,224,2,6242,6,2165,FAIRFIELD HEIGHTS,even
12210,HAMILTON RD,HAMILTON ROAD,216,220,2,6242,6,2165,FAIRFIELD HEIGHTS,even
12211,HAMILTON RD,HAMILTON ROAD,198,214,2,6242,6,2165,FAIRFIELD HEIGHTS,even
12212,EUSTACE ST,EUSTACE STREET,1,47,1,6242,6,2165,FAIRFIELD HEIGHTS,odd
12213,EUSTACE ST,EUSTACE STREET,38,44,2,6242,6,2165,FAIRFIELD HEIGHTS,even
12214,EUSTACE ST,EUSTACE STREET,36,36,2,6242,6,2165,FAIRFIELD,even
12215,CHURCHILL ST,CHURCHILL STREET,1,61,1,6242,6,2165,FAIRFIELD,odd
12216,CHURCHILL ST,CHURCHILL STREET,2,70,2,6242,6,2165,FAIRFIELD,even
12217,EUSTACE ST,EUSTACE STREET,32,34,2,6242,6,2165,FAIRFIELD HEIGHTS,even
12218,MACQUARIE ST,MACQUARIE STREET,2,56,2,6242,6,2165,FAIRFIELD,even
12219,MACQUARIE ST,MACQUARIE STREET,1,61,1,6242,6,2165,FAIRFIELD,odd
12220,EUSTACE ST,EUSTACE STREET,30,32,2,6242,6,2165,FAIRFIELD HEIGHTS,even
12221,JOYCE ST,JOYCE STREET,2,54,2,6242,6,2165,FAIRFIELD,even
12222,JOYCE ST,JOYCE STREET,1,55,1,6242,6,2165,FAIRFIELD,odd
12223,EUSTACE ST,EUSTACE STREET,28,30,2,6242,6,2165,FAIRFIELD HEIGHTS,even
12224,EUSTACE ST,EUSTACE STREET,26,32,2,6242,6,2165,FAIRFIELD,even
12225,HAMILTON RD,HAMILTON ROAD,140,196,2,6242,6,2165,FAIRFIELD,even
12226,SACKVILLE ST,SACKVILLE STREET,115,115,1,6242,6,2165,FAIRFIELD,odd
12227,SACKVILLE ST,SACKVILLE STREET,111,113,1,6242,6,2165,FAIRFIELD,odd
12228,SACKVILLE ST,SACKVILLE STREET,109,109,1,6242,6,2165,FAIRFIELD,odd
12229,SACKVILLE ST,SACKVILLE STREET,97,107,1,6242,6,2165,FAIRFIELD,odd
12230,SACKVILLE ST,SACKVILLE STREET,85,95,1,6242,6,2165,FAIRFIELD,odd
12231,HAMILTON RD,HAMILTON ROAD,107,165,1,6242,6,2165,FAIRFIELD,odd
12232,WENDEN ST,WENDEN STREET,30,30,2,6242,6,2165,FAIRFIELD,even
12233,WENDEN ST,WENDEN STREET,2,26,2,6242,6,2165,FAIRFIELD,even
12234,PARKER ST,PARKER STREET,1,31,1,6242,6,2166,CANLEY VALE,odd
12235,PARKER ST,PARKER STREET,2,26,2,6242,6,2165,FAIRFIELD,even
12236,WENDEN ST,WENDEN STREET,1,5,1,6242,6,2165,FAIRFIELD,odd
12237,MARGARET ST,MARGARET STREET,2,24,2,6242,6,2165,FAIRFIELD,even
12238,MARGARET ST,MARGARET STREET,1,21,1,6242,6,2165,FAIRFIELD,odd
12239,WENDEN ST,WENDEN STREET,7,13,1,6242,6,2165,FAIRFIELD,odd
12240,MADELINE ST,MADELINE STREET,1,31,1,6242,6,2165,FAIRFIELD,odd
12241,MADELINE ST,MADELINE STREET,2,28,2,6242,6,2165,FAIRFIELD,even
12242,WENDEN ST,WENDEN STREET,15,21,1,6242,6,2165,FAIRFIELD,odd
12243,ROSINA ST,ROSINA STREET,1,23,1,6242,6,2165,FAIRFIELD WEST,odd
12244,ROSINA ST,ROSINA STREET,2,28,2,6242,6,2165,FAIRFIELD WEST,even
12245,WENDEN ST,WENDEN STREET,29,33,1,6242,6,2165,FAIRFIELD,odd
12246,LOMBARD ST,LOMBARD STREET,1,25,1,6242,6,2165,FAIRFIELD,odd
12247,LOMBARD ST,LOMBARD STREET,2,30,2,6242,6,2165,FAIRFIELD,even
12248,WENDEN ST,WENDEN STREET,35,35,1,6242,6,2165,FAIRFIELD,odd
12249,HAMILTON RD,HAMILTON ROAD,167,189,1,6242,6,2165,FAIRFIELD,odd
12250,HAMILTON RD,HAMILTON ROAD,189,189,1,6242,6,2165,FAIRFIELD,odd
12251,HAMILTON RD,HAMILTON ROAD,189,209,1,6242,6,2165,FAIRFIELD,odd
12252,THE BOULEVARDE,THE BOULEVARDE,64,64,2,6242,6,2165,FAIRFIELD,even
12253,THE BOULEVARDE,THE BOULEVARDE,56,62,2,6242,6,2165,FAIRFIELD,even
12254,THE BOULEVARDE,THE BOULEVARDE,42,54,2,6242,6,2165,FAIRFIELD,even
12255,THE BOULEVARDE,THE BOULEVARDE,36,40,2,6242,6,2165,FAIRFIELD,even
12256,THE BOULEVARDE,THE BOULEVARDE,30,34,2,6242,6,2165,FAIRFIELD,even
12257,POLDING ST,POLDING STREET,147,167,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12258,STANLEY ST,STANLEY STREET,2,2,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12259,STANLEY ST,STANLEY STREET,3,7,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12260,POLDING ST,POLDING STREET,169,201,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12261,MAUD ST,MAUD STREET,2,2,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12262,BODALLA ST,BODALLA STREET,1,49,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12263,BODALLA ST,BODALLA STREET,2,8,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12264,BODALLA ST,BODALLA STREET,10,10,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12265,ANN ST,ANN STREET,12,12,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12266,BODALLA ST,BODALLA STREET,12,50,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12267,KARABAR ST,KARABAR STREET,26,50,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12268,STANLEY ST,STANLEY STREET,13,17,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12269,KARABAR ST,KARABAR STREET,2,24,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12270,KARABAR ST,KARABAR STREET,1,53,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12271,KIHILLA ST,KIHILLA STREET,12,48,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12272,ANN ST,ANN STREET,20,20,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12273,KIHILLA ST,KIHILLA STREET,2,10,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12274,KIHILLA ST,KIHILLA STREET,1,11,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12275,KIHILLA ST,KIHILLA STREET,13,49,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12276,MAUD ST,MAUD STREET,30,30,2,6251,6,2165,FAIRFIELD WEST,even
12277,BEEMERA ST,BEEMERA STREET,10,52,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12278,ANN ST,ANN STREET,1,3,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12279,BEEMERA ST,BEEMERA STREET,2,8,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12280,BEEMERA ST,BEEMERA STREET,1,41,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12281,MAUD ST,MAUD STREET,36,44,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12282,NILE ST,NILE STREET,21,39,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12283,STANLEY ST,STANLEY STREET,33,33,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12284,NILE ST,NILE STREET,7,19,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12285,NILE ST,NILE STREET,1,5,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12286,NILE ST,NILE STREET,2,54,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12287,PERCY ST,PERCY STREET,2,54,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12288,PERCY ST,PERCY STREET,1,53,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12289,LIGAR ST,LIGAR STREET,38,88,2,6251,6,2165,FAIRFIELD HEIGHTS,even
12290,LIGAR ST,LIGAR STREET,35,59,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12291,LIGAR ST,LIGAR STREET,65,89,1,6251,6,2165,FAIRFIELD HEIGHTS,odd
12292,EVANS ST,EVANS STREET,57,79,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12293,STANLEY ST,STANLEY STREET,57,63,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12294,EVANS ST,EVANS STREET,33,55,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12295,EVANS ST,EVANS STREET,40,88,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12296,THROSBY ST,THROSBY STREET,40,94,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12297,THROSBY ST,THROSBY STREET,37,93,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12298,STELLA ST,STELLA STREET,66,130,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12299,STELLA ST,STELLA STREET,73,129,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12300,DAWSON ST,DAWSON STREET,44,98,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12301,DAWSON ST,DAWSON STREET,35,93,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12302,LINDA ST,LINDA STREET,38,96,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12303,LINDA ST,LINDA STREET,35,93,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12304,MAUD ST,MAUD STREET,134,136,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12305,HAMILTON RD,HAMILTON ROAD,290,292,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12306,HAMILTON RD,HAMILTON ROAD,286,286,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12307,HAMILTON RD,HAMILTON ROAD,278,284,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12308,HAMILTON RD,HAMILTON ROAD,262,276,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12309,HAMILTON RD,HAMILTON ROAD,236,260,2,6252,6,2165,FAIRFIELD HEIGHTS,even
12310,THE BOULEVARDE,THE BOULEVARDE,109,115,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12311,THE BOULEVARDE,THE BOULEVARDE,119,125,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12312,THE BOULEVARDE,THE BOULEVARDE,129,129,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12313,THE BOULEVARDE,THE BOULEVARDE,131,135,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12314,THE BOULEVARDE,THE BOULEVARDE,137,143,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12315,THE BOULEVARDE,THE BOULEVARDE,145,153,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12316,THE BOULEVARDE,THE BOULEVARDE,155,161,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12317,THE BOULEVARDE,THE BOULEVARDE,163,163,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12318,THE BOULEVARDE,THE BOULEVARDE,171,177,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12319,THE BOULEVARDE,THE BOULEVARDE,179,185,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12320,THE BOULEVARDE,THE BOULEVARDE,179,185,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12321,THE BOULEVARDE,THE BOULEVARDE,179,187,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
12322,THE BOULEVARDE,THE BOULEVARDE,189,193,1,6252,6,2165,FAIRFIELD HEIGHTS,odd
